T,1,2000,2000
V,1,1,194
V,1,2,37,1
V,1,3,117,2
V,1,4,78,3
V,1,5,381,4
T,2,10000,10000
V,2,1,116
V,2,2,2,1
V,2,3,54,2
V,2,4,27,3
V,2,5,57,4
V,2,6,7,5
V,2,7,113,6
V,2,8,139,7
V,2,9,7,8
T,3,10000,10000
V,3,1,433
V,3,2,394,1
V,3,3,53,2
V,3,4,164,3
V,3,5,155,4
V,3,6,105,5
V,3,7,36,6
T,4,10000,10000
V,4,1,17
V,4,2,98,1
V,4,3,113,2
V,4,4,17,3
V,4,5,98,4
V,4,6,339,5
V,4,7,563,6
V,4,8,33,7
T,5,20000,20000
V,5,1,148
V,5,2,1478,1
V,5,3,2313,2
V,5,4,134,3
V,5,5,179,4
T,6,20000,20000
V,6,1,23
V,6,2,1083,1
V,6,3,270,2
V,6,4,3,3
V,6,5,70,4
V,6,6,25,5
V,6,7,1546,6
V,6,8,45,7
V,6,9,566,8
V,6,10,386,9
T,7,20000,20000
V,7,1,1287
V,7,2,1326,1
V,7,3,787,2
V,7,4,157,3
V,7,5,716,4
V,7,6,733,5
V,7,7,1134,6
V,7,8,110,7
V,7,9,619,8
V,7,10,684,9
T,8,20000,20000
V,8,1,160
V,8,2,125,1
V,8,3,914,2
V,8,4,180,3
V,8,5,393,4
V,8,6,204,5
V,8,7,648,6
V,8,8,543,7
V,8,9,85,8
V,8,10,363,9
T,9,50000,50000
V,9,1,2186
V,9,2,772,1
V,9,3,259,2
V,9,4,110,3
V,9,5,1261,4
V,9,6,1508,5
V,9,7,604,6
T,10,50000,50000
V,10,1,166
V,10,2,34,1
V,10,3,12,2
V,10,4,61,3
V,10,5,74,4
V,10,6,437,5
V,10,7,340,6
T,11,50000,50000
V,11,1,802
V,11,2,2,1
V,11,3,113,2
V,11,4,2711,3
V,11,5,1106,4
V,11,6,5021,5
T,12,50000,50000
V,12,1,618
V,12,2,1124,1
V,12,3,3148,2
V,12,4,185,3
V,12,5,243,4
V,12,6,13465,5
T,13,100000,100000
V,13,1,2831
V,13,2,2112,1
V,13,3,445,2
V,13,4,5519,3
V,13,5,4570,4
V,13,6,1451,5
V,13,7,5087,6
V,13,8,16059,7
V,13,9,4652,8
T,14,100000,100000
V,14,1,287
V,14,2,223,1
V,14,3,2727,2
V,14,4,390,3
V,14,5,981,4
V,14,6,2423,5
T,15,200000,200000
V,15,1,4936
V,15,2,792,1
V,15,3,3015,2
V,15,4,3314,3
V,15,5,537,4
V,15,6,4674,5
V,15,7,6133,6
V,15,8,1133,7
V,15,9,4862,8
V,15,10,1323,9
T,16,200000,200000
V,16,1,1796
V,16,2,1118,1
V,16,3,595,2
V,16,4,4942,3
V,16,5,6617,4
V,16,6,6652,5
V,16,7,2968,6
V,16,8,2073,7
V,16,9,686,8
