T,1,1000,1000
V,1,1,51
V,1,2,30,1
V,1,3,43,2
V,1,4,79,3
V,1,5,13,4
V,1,6,9,5
V,1,7,11,6
V,1,8,6,7
T,2,5000,5000
V,2,1,300
V,2,2,73,1
V,2,3,84,2
V,2,4,32,3
V,2,5,53,4
T,3,20000,20000
V,3,1,1874
V,3,2,779,1
V,3,3,3488,2
V,3,4,1156,3
V,3,5,391,4
V,3,6,127,5
V,3,7,1778,6
V,3,8,363,7
V,3,9,1029,8
V,3,10,689,9
T,4,20000,20000
V,4,1,59
V,4,2,4403,1
V,4,3,858,2
V,4,4,545,3
V,4,5,342,4
V,4,6,276,5
V,4,7,2159,6
T,5,20000,20000
V,5,1,24
V,5,2,924,1
V,5,3,361,2
V,5,4,49,3
V,5,5,237,4
V,5,6,490,5
V,5,7,401,6
V,5,8,301,7
V,5,9,126,8
T,6,20000,20000
V,6,1,123
V,6,2,107,1
V,6,3,163,2
V,6,4,736,3
V,6,5,572,4
V,6,6,304,5
V,6,7,397,6
V,6,8,147,7
T,7,50000,50000
V,7,1,232
V,7,2,1348,1
V,7,3,1130,2
V,7,4,108,3
V,7,5,569,4
V,7,6,53,5
V,7,7,12,6
V,7,8,191,7
V,7,9,564,8
V,7,10,210,9
T,8,100000,100000
V,8,1,4
V,8,2,466,1
V,8,3,61,2
V,8,4,396,3
V,8,5,205,4
V,8,6,460,5
V,8,7,649,6
V,8,8,625,7
T,9,100000,100000
V,9,1,644
V,9,2,349,1
V,9,3,333,2
V,9,4,667,3
V,9,5,550,4
V,9,6,335,5
V,9,7,692,6
T,10,100000,100000
V,10,1,4135
V,10,2,1105,1
V,10,3,7150,2
V,10,4,3472,3
V,10,5,3012,4
V,10,6,12287,5
V,10,7,1787,6
T,11,100000,100000
V,11,1,106
V,11,2,198,1
V,11,3,132,2
V,11,4,503,3
V,11,5,401,4
T,12,100000,100000
V,12,1,75
V,12,2,64,1
V,12,3,1461,2
V,12,4,410,3
V,12,5,1438,4
V,12,6,1076,5
V,12,7,299,6
V,12,8,274,7
T,13,100000,100000
V,13,1,7086
V,13,2,7858,1
V,13,3,5356,2
V,13,4,948,3
V,13,5,15313,4
V,13,6,5542,5
V,13,7,1632,6
T,14,100000,100000
V,14,1,7705
V,14,2,4866,1
V,14,3,5339,2
V,14,4,1499,3
V,14,5,1208,4
V,14,6,788,5
V,14,7,4803,6
V,14,8,14451,7
T,15,100000,100000
V,15,1,44
V,15,2,1541,1
V,15,3,3709,2
V,15,4,232,3
V,15,5,9969,4
V,15,6,1681,5
V,15,7,311,6
T,16,200000,200000
V,16,1,5
V,16,2,35,1
V,16,3,17,2
V,16,4,27,3
V,16,5,43,4
