T,1,2000,2000
V,1,1,19
V,1,2,18,1
V,1,3,13,2
V,1,4,38,3
V,1,5,25,4
V,1,6,8,5
V,1,7,30,6
V,1,8,55,7
V,1,9,12,8
V,1,10,39,9
T,2,10000,10000
V,2,1,13
V,2,2,105,1
V,2,3,419,2
V,2,4,43,3
V,2,5,19,4
T,3,10000,10000
V,3,1,1369
V,3,2,213,1
V,3,3,675,2
V,3,4,1045,3
V,3,5,2,4
T,4,10000,10000
V,4,1,52
V,4,2,31,1
V,4,3,145,2
V,4,4,113,3
V,4,5,311,4
T,5,10000,10000
V,5,1,407
V,5,2,115,1
V,5,3,660,2
V,5,4,257,3
V,5,5,264,4
V,5,6,208,5
V,5,7,1187,6
V,5,8,71,7
T,6,10000,10000
V,6,1,514
V,6,2,43,1
V,6,3,410,2
V,6,4,237,3
V,6,5,749,4
V,6,6,168,5
T,7,50000,50000
V,7,1,73
V,7,2,163,1
V,7,3,95,2
V,7,4,123,3
V,7,5,97,4
V,7,6,163,5
V,7,7,111,6
V,7,8,61,7
V,7,9,51,8
V,7,10,235,9
T,8,100000,100000
V,8,1,729
V,8,2,297,1
V,8,3,2083,2
V,8,4,333,3
V,8,5,2129,4
V,8,6,474,5
V,8,7,225,6
V,8,8,576,7
