T,1,10000,10000
V,1,1,66
V,1,2,103,1
V,1,3,4,2
V,1,4,204,3
V,1,5,9,4
T,2,10000,10000
V,2,1,33
V,2,2,42,1
V,2,3,26,2
V,2,4,89,3
V,2,5,37,4
V,2,6,1,5
V,2,7,10,6
V,2,8,3,7
V,2,9,1,8
T,3,10000,10000
V,3,1,327
V,3,2,253,1
V,3,3,2,2
V,3,4,277,3
V,3,5,170,4
V,3,6,7,5
V,3,7,75,6
V,3,8,105,7
V,3,9,650,8
V,3,10,63,9
T,4,10000,10000
V,4,1,77
V,4,2,252,1
V,4,3,107,2
V,4,4,18,3
V,4,5,54,4
V,4,6,72,5
V,4,7,104,6
T,5,20000,20000
V,5,1,913
V,5,2,1304,1
V,5,3,325,2
V,5,4,146,3
V,5,5,108,4
V,5,6,84,5
V,5,7,538,6
V,5,8,456,7
T,6,20000,20000
V,6,1,1253
V,6,2,8,1
V,6,3,26,2
V,6,4,866,3
V,6,5,273,4
V,6,6,54,5
V,6,7,1528,6
T,7,20000,20000
V,7,1,508
V,7,2,40,1
V,7,3,475,2
V,7,4,268,3
V,7,5,14,4
V,7,6,216,5
V,7,7,136,6
V,7,8,263,7
T,8,20000,20000
V,8,1,1560
V,8,2,74,1
V,8,3,4434,2
V,8,4,1328,3
V,8,5,363,4
V,8,6,8,5
