T,1,2000,2000
V,1,1,21
V,1,2,90,1
V,1,3,11,2
V,1,4,25,3
V,1,5,15,4
V,1,6,16,5
V,1,7,22,6
V,1,8,21,7
V,1,9,17,8
T,2,10000,10000
V,2,1,180
V,2,2,166,1
V,2,3,181,2
V,2,4,239,3
V,2,5,401,4
V,2,6,314,5
V,2,7,2412,6
V,2,8,1576,7
V,2,9,551,8
T,3,10000,10000
V,3,1,2760
V,3,2,33,1
V,3,3,149,2
V,3,4,48,3
V,3,5,851,4
V,3,6,901,5
V,3,7,870,6
V,3,8,153,7
V,3,9,1148,8
T,4,10000,10000
V,4,1,378
V,4,2,400,1
V,4,3,477,2
V,4,4,963,3
V,4,5,1470,4
V,4,6,489,5
V,4,7,383,6
V,4,8,1102,7
T,5,10000,10000
V,5,1,318
V,5,2,109,1
V,5,3,185,2
V,5,4,372,3
V,5,5,918,4
V,5,6,6,5
V,5,7,102,6
V,5,8,391,7
V,5,9,323,8
T,6,10000,10000
V,6,1,2166
V,6,2,859,1
V,6,3,113,2
V,6,4,882,3
V,6,5,860,4
V,6,6,1470,5
V,6,7,1615,6
V,6,8,149,7
V,6,9,1046,8
V,6,10,173,9
T,7,10000,10000
V,7,1,345
V,7,2,99,1
V,7,3,67,2
V,7,4,325,3
V,7,5,34,4
V,7,6,222,5
V,7,7,18,6
V,7,8,404,7
V,7,9,228,8
T,8,20000,20000
V,8,1,479
V,8,2,477,1
V,8,3,281,2
V,8,4,139,3
V,8,5,538,4
V,8,6,38,5
V,8,7,327,6
V,8,8,84,7
V,8,9,110,8
T,9,20000,20000
V,9,1,36
V,9,2,77,1
V,9,3,508,2
V,9,4,118,3
V,9,5,753,4
T,10,20000,20000
V,10,1,88
V,10,2,1524,1
V,10,3,328,2
V,10,4,1663,3
V,10,5,1864,4
V,10,6,567,5
V,10,7,450,6
V,10,8,748,7
V,10,9,133,8
T,11,20000,20000
V,11,1,84
V,11,2,895,1
V,11,3,260,2
V,11,4,747,3
V,11,5,753,4
V,11,6,1003,5
V,11,7,2019,6
V,11,8,3034,7
V,11,9,614,8
V,11,10,2811,9
T,12,20000,20000
V,12,1,1731
V,12,2,29,1
V,12,3,789,2
V,12,4,480,3
V,12,5,2040,4
V,12,6,869,5
V,12,7,3209,6
V,12,8,1979,7
T,13,20000,20000
V,13,1,2654
V,13,2,437,1
V,13,3,53,2
V,13,4,1095,3
V,13,5,80,4
V,13,6,121,5
T,14,20000,20000
V,14,1,302
V,14,2,237,1
V,14,3,3,2
V,14,4,32,3
V,14,5,216,4
V,14,6,184,5
V,14,7,183,6
V,14,8,136,7
V,14,9,101,8
T,15,20000,20000
V,15,1,81
V,15,2,4549,1
V,15,3,764,2
V,15,4,2434,3
V,15,5,619,4
V,15,6,620,5
V,15,7,3939,6
V,15,8,201,7
T,16,50000,50000
V,16,1,3191
V,16,2,4615,1
V,16,3,1165,2
V,16,4,5356,3
V,16,5,3352,4
V,16,6,203,5
T,17,50000,50000
V,17,1,7652
V,17,2,176,1
V,17,3,11113,2
V,17,4,10506,3
