T,1,1000,1000
V,1,1,38
V,1,2,36,1
V,1,3,7,2
V,1,4,6,3
V,1,5,65,4
V,1,6,43,5
V,1,7,23,6
V,1,8,33,7
V,1,9,74,8
T,2,1000,1000
V,2,1,31
V,2,2,21,1
V,2,3,23,2
V,2,4,76,3
V,2,5,701,4
V,2,6,42,5
V,2,7,46,6
T,3,1000,1000
V,3,1,3
V,3,2,3,1
V,3,3,33,2
V,3,4,3,3
V,3,5,1,4
V,3,6,45,5
V,3,7,27,6
V,3,8,11,7
T,4,1000,1000
V,4,1,46
V,4,2,40,1
V,4,3,62,2
V,4,4,64,3
V,4,5,96,4
V,4,6,3,5
V,4,7,32,6
V,4,8,41,7
V,4,9,5,8
V,4,10,76,9
T,5,5000,5000
V,5,1,21
V,5,2,60,1
V,5,3,27,2
V,5,4,55,3
V,5,5,164,4
V,5,6,73,5
V,5,7,18,6
V,5,8,34,7
V,5,9,202,8
T,6,5000,5000
V,6,1,441
V,6,2,388,1
V,6,3,217,2
V,6,4,439,3
V,6,5,98,4
T,7,10000,10000
V,7,1,24
V,7,2,51,1
V,7,3,435,2
V,7,4,58,3
V,7,5,99,4
V,7,6,47,5
V,7,7,118,6
T,8,10000,10000
V,8,1,92
V,8,2,10,1
V,8,3,686,2
V,8,4,580,3
V,8,5,103,4
V,8,6,177,5
V,8,7,455,6
V,8,8,262,7
V,8,9,119,8
T,9,10000,10000
V,9,1,684
V,9,2,695,1
V,9,3,365,2
V,9,4,190,3
V,9,5,545,4
V,9,6,1497,5
V,9,7,654,6
V,9,8,1252,7
V,9,9,1187,8
T,10,10000,10000
V,10,1,811
V,10,2,1738,1
V,10,3,35,2
V,10,4,138,3
V,10,5,299,4
V,10,6,1012,5
T,11,10000,10000
V,11,1,1799
V,11,2,173,1
V,11,3,932,2
V,11,4,634,3
V,11,5,142,4
V,11,6,641,5
V,11,7,810,6
V,11,8,164,7
V,11,9,311,8
V,11,10,99,9
T,12,10000,10000
V,12,1,4864
V,12,2,276,1
V,12,3,1864,2
V,12,4,102,3
V,12,5,943,4
V,12,6,558,5
T,13,20000,20000
V,13,1,258
V,13,2,2163,1
V,13,3,2020,2
V,13,4,686,3
V,13,5,708,4
T,14,20000,20000
V,14,1,62
V,14,2,14,1
V,14,3,447,2
V,14,4,51,3
V,14,5,678,4
V,14,6,283,5
V,14,7,887,6
V,14,8,602,7
T,15,20000,20000
V,15,1,36
V,15,2,1414,1
V,15,3,2904,2
V,15,4,1625,3
V,15,5,1939,4
V,15,6,94,5
V,15,7,447,6
V,15,8,566,7
T,16,20000,20000
V,16,1,1597
V,16,2,1246,1
V,16,3,1190,2
V,16,4,2973,3
V,16,5,494,4
V,16,6,6200,5
T,17,20000,20000
V,17,1,1069
V,17,2,3942,1
V,17,3,338,2
V,17,4,283,3
V,17,5,114,4
V,17,6,1414,5
V,17,7,501,6
V,17,8,810,7
V,17,9,843,8
V,17,10,1163,9
T,18,20000,20000
V,18,1,2043
V,18,2,22,1
V,18,3,418,2
V,18,4,517,3
V,18,5,429,4
V,18,6,2444,5
V,18,7,1224,6
V,18,8,275,7
V,18,9,559,8
V,18,10,2099,9
T,19,50000,50000
V,19,1,244
V,19,2,1357,1
V,19,3,517,2
V,19,4,512,3
V,19,5,1546,4
V,19,6,1321,5
V,19,7,510,6
V,19,8,644,7
V,19,9,238,8
V,19,10,1604,9
T,20,100000,100000
V,20,1,2936
V,20,2,1772,1
V,20,3,4792,2
V,20,4,1825,3
V,20,5,427,4
V,20,6,930,5
V,20,7,3078,6
V,20,8,6038,7
V,20,9,44,8
V,20,10,15888,9
T,21,100000,100000
V,21,1,7369
V,21,2,2583,1
V,21,3,12118,2
V,21,4,11486,3
V,21,5,4554,4
V,21,6,1642,5
V,21,7,2025,6
T,22,100000,100000
V,22,1,12161
V,22,2,2469,1
V,22,3,51067,2
V,22,4,2576,3
V,22,5,5077,4
V,22,6,9744,5
T,23,100000,100000
V,23,1,6644
V,23,2,15344,1
V,23,3,24510,2
V,23,4,9510,3
V,23,5,7768,4
T,24,100000,100000
V,24,1,6127
V,24,2,7646,1
V,24,3,6949,2
V,24,4,12708,3
V,24,5,25114,4
T,25,100000,100000
V,25,1,9407
V,25,2,9271,1
V,25,3,3766,2
V,25,4,34200,3
V,25,5,34147,4
V,25,6,5613,5
T,26,100000,100000
V,26,1,404
V,26,2,1237,1
V,26,3,4501,2
V,26,4,169,3
V,26,5,1900,4
V,26,6,4325,5
V,26,7,2405,6
T,27,100000,100000
V,27,1,34289
V,27,2,15455,1
V,27,3,1,2
V,27,4,23430,3
V,27,5,16870,4
T,28,100000,100000
V,28,1,7161
V,28,2,967,1
V,28,3,19165,2
V,28,4,2794,3
V,28,5,4955,4
T,29,100000,100000
V,29,1,354
V,29,2,378,1
V,29,3,29,2
V,29,4,89,3
V,29,5,379,4
V,29,6,651,5
V,29,7,358,6
V,29,8,14,7
V,29,9,383,8
T,30,100000,100000
V,30,1,3022
V,30,2,2080,1
V,30,3,2090,2
V,30,4,9892,3
V,30,5,2768,4
V,30,6,210,5
V,30,7,54,6
V,30,8,64,7
V,30,9,2609,8
T,31,200000,200000
V,31,1,11024
V,31,2,11314,1
V,31,3,2427,2
V,31,4,1104,3
V,31,5,691,4
V,31,6,910,5
V,31,7,318,6
V,31,8,2187,7
V,31,9,16778,8
V,31,10,953,9
T,32,200000,200000
V,32,1,18441
V,32,2,19296,1
V,32,3,16256,2
V,32,4,21301,3
V,32,5,30714,4
V,32,6,46837,5
