T,1,1000,1000
V,1,1,17
V,1,2,4,1
V,1,3,34,2
V,1,4,2,3
V,1,5,30,4
V,1,6,5,5
V,1,7,197,6
V,1,8,235,7
T,2,1000,1000
V,2,1,24
V,2,2,34,1
V,2,3,57,2
V,2,4,23,3
V,2,5,4,4
V,2,6,42,5
V,2,7,7,6
V,2,8,99,7
V,2,9,65,8
T,3,2000,2000
V,3,1,130
V,3,2,13,1
V,3,3,292,2
V,3,4,99,3
V,3,5,97,4
V,3,6,37,5
V,3,7,122,6
V,3,8,127,7
V,3,9,110,8
V,3,10,14,9
T,4,5000,5000
V,4,1,53
V,4,2,232,1
V,4,3,125,2
V,4,4,227,3
V,4,5,131,4
V,4,6,57,5
V,4,7,64,6
V,4,8,54,7
T,5,5000,5000
V,5,1,662
V,5,2,532,1
V,5,3,350,2
V,5,4,721,3
V,5,5,56,4
V,5,6,291,5
V,5,7,7,6
V,5,8,263,7
T,6,10000,10000
V,6,1,22
V,6,2,154,1
V,6,3,19,2
V,6,4,160,3
V,6,5,18,4
V,6,6,230,5
V,6,7,118,6
V,6,8,39,7
V,6,9,167,8
T,7,10000,10000
V,7,1,6
V,7,2,63,1
V,7,3,88,2
V,7,4,23,3
V,7,5,38,4
V,7,6,14,5
V,7,7,125,6
V,7,8,72,7
T,8,10000,10000
V,8,1,107
V,8,2,342,1
V,8,3,855,2
V,8,4,614,3
V,8,5,388,4
V,8,6,391,5
V,8,7,39,6
T,9,10000,10000
V,9,1,599
V,9,2,6073,1
V,9,3,2309,2
V,9,4,96,3
V,9,5,126,4
T,10,10000,10000
V,10,1,369
V,10,2,643,1
V,10,3,80,2
V,10,4,221,3
V,10,5,276,4
V,10,6,193,5
V,10,7,73,6
V,10,8,192,7
T,11,10000,10000
V,11,1,76
V,11,2,184,1
V,11,3,208,2
V,11,4,66,3
V,11,5,366,4
V,11,6,58,5
T,12,10000,10000
V,12,1,1574
V,12,2,89,1
V,12,3,1585,2
V,12,4,47,3
V,12,5,251,4
V,12,6,389,5
V,12,7,552,6
T,13,10000,10000
V,13,1,1504
V,13,2,1307,1
V,13,3,2171,2
V,13,4,3037,3
V,13,5,1135,4
T,14,10000,10000
V,14,1,2592
V,14,2,1011,1
V,14,3,1497,2
V,14,4,23,3
V,14,5,810,4
V,14,6,388,5
V,14,7,246,6
V,14,8,996,7
T,15,10000,10000
V,15,1,866
V,15,2,604,1
V,15,3,112,2
V,15,4,373,3
V,15,5,155,4
V,15,6,59,5
V,15,7,4965,6
T,16,10000,10000
V,16,1,2279
V,16,2,6,1
V,16,3,436,2
V,16,4,262,3
V,16,5,57,4
V,16,6,318,5
T,17,20000,20000
V,17,1,1045
V,17,2,604,1
V,17,3,555,2
V,17,4,1766,3
V,17,5,2570,4
V,17,6,4794,5
V,17,7,2435,6
V,17,8,692,7
V,17,9,729,8
T,18,20000,20000
V,18,1,282
V,18,2,323,1
V,18,3,191,2
V,18,4,163,3
V,18,5,2123,4
V,18,6,158,5
T,19,20000,20000
V,19,1,18
V,19,2,149,1
V,19,3,1203,2
V,19,4,376,3
V,19,5,234,4
V,19,6,957,5
V,19,7,34,6
V,19,8,602,7
V,19,9,41,8
T,20,20000,20000
V,20,1,423
V,20,2,52,1
V,20,3,413,2
V,20,4,140,3
V,20,5,1019,4
V,20,6,837,5
V,20,7,898,6
V,20,8,862,7
V,20,9,1115,8
V,20,10,70,9
T,21,20000,20000
V,21,1,494
V,21,2,3680,1
V,21,3,667,2
V,21,4,1743,3
V,21,5,1594,4
T,22,20000,20000
V,22,1,735
V,22,2,1034,1
V,22,3,197,2
V,22,4,2395,3
V,22,5,1940,4
V,22,6,380,5
V,22,7,3053,6
V,22,8,1157,7
V,22,9,5417,8
V,22,10,1623,9
T,23,20000,20000
V,23,1,192
V,23,2,120,1
V,23,3,178,2
V,23,4,169,3
V,23,5,80,4
V,23,6,18,5
T,24,20000,20000
V,24,1,124
V,24,2,68,1
V,24,3,51,2
V,24,4,278,3
V,24,5,36,4
V,24,6,45,5
V,24,7,85,6
T,25,20000,20000
V,25,1,2191
V,25,2,3266,1
V,25,3,2389,2
V,25,4,130,3
V,25,5,61,4
V,25,6,246,5
V,25,7,717,6
V,25,8,621,7
V,25,9,812,8
V,25,10,571,9
T,26,50000,50000
V,26,1,1372
V,26,2,5008,1
V,26,3,18208,2
V,26,4,12949,3
V,26,5,5357,4
T,27,50000,50000
V,27,1,3371
V,27,2,2636,1
V,27,3,6693,2
V,27,4,5,3
V,27,5,2251,4
V,27,6,1307,5
V,27,7,1565,6
T,28,100000,100000
V,28,1,8661
V,28,2,21683,1
V,28,3,3896,2
V,28,4,14379,3
V,28,5,16953,4
T,29,100000,100000
V,29,1,4308
V,29,2,8198,1
V,29,3,2925,2
V,29,4,13250,3
V,29,5,13264,4
T,30,100000,100000
V,30,1,1653
V,30,2,16835,1
V,30,3,306,2
V,30,4,572,3
V,30,5,858,4
V,30,6,732,5
V,30,7,1765,6
V,30,8,21682,7
V,30,9,1270,8
V,30,10,24329,9
T,31,100000,100000
V,31,1,6302
V,31,2,43155,1
V,31,3,3986,2
V,31,4,17592,3
V,31,5,17609,4
T,32,100000,100000
V,32,1,3701
V,32,2,7419,1
V,32,3,7623,2
V,32,4,346,3
V,32,5,7148,4
