T,1,2000,2000
V,1,1,8
V,1,2,49,1
V,1,3,24,2
V,1,4,142,3
V,1,5,25,4
V,1,6,55,5
V,1,7,25,6
V,1,8,1,7
V,1,9,48,8
V,1,10,34,9
T,2,2000,2000
V,2,1,4
V,2,2,6,1
V,2,3,34,2
V,2,4,12,3
V,2,5,22,4
V,2,6,10,5
V,2,7,3,6
V,2,8,12,7
T,3,2000,2000
V,3,1,32
V,3,2,14,1
V,3,3,66,2
V,3,4,11,3
V,3,5,82,4
V,3,6,90,5
T,4,5000,5000
V,4,1,150
V,4,2,293,1
V,4,3,51,2
V,4,4,665,3
V,4,5,28,4
V,4,6,386,5
V,4,7,212,6
V,4,8,689,7
T,5,5000,5000
V,5,1,951
V,5,2,1536,1
V,5,3,594,2
V,5,4,767,3
V,5,5,234,4
V,5,6,24,5
T,6,5000,5000
V,6,1,946
V,6,2,359,1
V,6,3,211,2
V,6,4,311,3
V,6,5,1851,4
V,6,6,456,5
V,6,7,605,6
V,6,8,116,7
T,7,5000,5000
V,7,1,422
V,7,2,235,1
V,7,3,328,2
V,7,4,58,3
V,7,5,242,4
V,7,6,15,5
V,7,7,262,6
V,7,8,256,7
T,8,10000,10000
V,8,1,788
V,8,2,34,1
V,8,3,55,2
V,8,4,144,3
V,8,5,93,4
V,8,6,111,5
V,8,7,478,6
V,8,8,201,7
V,8,9,379,8
T,9,10000,10000
V,9,1,38
V,9,2,55,1
V,9,3,33,2
V,9,4,34,3
V,9,5,107,4
V,9,6,28,5
V,9,7,5,6
V,9,8,41,7
V,9,9,5,8
V,9,10,9,9
T,10,10000,10000
V,10,1,61
V,10,2,19,1
V,10,3,28,2
V,10,4,49,3
V,10,5,64,4
T,11,10000,10000
V,11,1,264
V,11,2,89,1
V,11,3,102,2
V,11,4,161,3
V,11,5,137,4
V,11,6,66,5
V,11,7,88,6
V,11,8,34,7
V,11,9,45,8
T,12,10000,10000
V,12,1,1553
V,12,2,1521,1
V,12,3,342,2
V,12,4,3,3
V,12,5,897,4
V,12,6,25,5
V,12,7,123,6
V,12,8,128,7
T,13,10000,10000
V,13,1,63
V,13,2,1312,1
V,13,3,268,2
V,13,4,368,3
V,13,5,349,4
V,13,6,222,5
V,13,7,551,6
T,14,10000,10000
V,14,1,371
V,14,2,255,1
V,14,3,416,2
V,14,4,1196,3
V,14,5,643,4
V,14,6,600,5
T,15,10000,10000
V,15,1,133
V,15,2,63,1
V,15,3,17,2
V,15,4,94,3
V,15,5,173,4
V,15,6,40,5
V,15,7,5,6
V,15,8,94,7
T,16,20000,20000
V,16,1,889
V,16,2,1139,1
V,16,3,1063,2
V,16,4,432,3
V,16,5,606,4
V,16,6,461,5
T,17,20000,20000
V,17,1,4405
V,17,2,2224,1
V,17,3,6151,2
V,17,4,2120,3
V,17,5,458,4
T,18,20000,20000
V,18,1,987
V,18,2,3312,1
V,18,3,890,2
V,18,4,4646,3
V,18,5,404,4
V,18,6,2109,5
V,18,7,1574,6
V,18,8,2227,7
V,18,9,429,8
V,18,10,10,9
T,19,20000,20000
V,19,1,619
V,19,2,257,1
V,19,3,1471,2
V,19,4,664,3
V,19,5,45,4
V,19,6,129,5
V,19,7,16,6
T,20,20000,20000
V,20,1,134
V,20,2,258,1
V,20,3,132,2
V,20,4,99,3
V,20,5,2,4
V,20,6,436,5
V,20,7,1592,6
V,20,8,206,7
T,21,20000,20000
V,21,1,40
V,21,2,8,1
V,21,3,185,2
V,21,4,304,3
V,21,5,548,4
V,21,6,267,5
V,21,7,5,6
V,21,8,377,7
T,22,20000,20000
V,22,1,6199
V,22,2,3249,1
V,22,3,584,2
V,22,4,4743,3
V,22,5,352,4
T,23,20000,20000
V,23,1,318
V,23,2,160,1
V,23,3,190,2
V,23,4,730,3
V,23,5,2365,4
V,23,6,4431,5
V,23,7,1018,6
T,24,20000,20000
V,24,1,4
V,24,2,225,1
V,24,3,602,2
V,24,4,523,3
V,24,5,441,4
V,24,6,1851,5
V,24,7,1494,6
V,24,8,90,7
V,24,9,344,8
T,25,20000,20000
V,25,1,4486
V,25,2,7009,1
V,25,3,280,2
V,25,4,62,3
V,25,5,5532,4
T,26,100000,100000
V,26,1,34419
V,26,2,5203,1
V,26,3,9888,2
V,26,4,1590,3
V,26,5,3104,4
V,26,6,6319,5
V,26,7,1807,6
V,26,8,6020,7
V,26,9,3029,8
V,26,10,583,9
T,27,100000,100000
V,27,1,5380
V,27,2,103,1
V,27,3,3505,2
V,27,4,13075,3
V,27,5,5364,4
V,27,6,5091,5
V,27,7,1422,6
V,27,8,5660,7
V,27,9,5578,8
V,27,10,7107,9
T,28,100000,100000
V,28,1,7031
V,28,2,6839,1
V,28,3,2181,2
V,28,4,23373,3
V,28,5,11526,4
V,28,6,7403,5
V,28,7,14045,6
T,29,100000,100000
V,29,1,8305
V,29,2,9735,1
V,29,3,11852,2
V,29,4,3180,3
V,29,5,24267,4
V,29,6,2433,5
V,29,7,3828,6
V,29,8,24756,7
T,30,200000,200000
V,30,1,16128
V,30,2,29106,1
V,30,3,13970,2
V,30,4,5397,3
V,30,5,29444,4
V,30,6,21679,5
V,30,7,2388,6
V,30,8,2607,7
V,30,9,2396,8
V,30,10,56243,9
T,31,200000,200000
V,31,1,47734
V,31,2,1930,1
V,31,3,199,2
V,31,4,53335,3
V,31,5,32687,4
V,31,6,11401,5
T,32,200000,200000
V,32,1,3748
V,32,2,17320,1
V,32,3,9204,2
V,32,4,1129,3
V,32,5,6704,4
V,32,6,36642,5
V,32,7,71550,6
