T,1,10000,10000
V,1,1,59
V,1,2,107,1
V,1,3,11,2
V,1,4,49,3
V,1,5,17,4
V,1,6,1,5
T,2,10000,10000
V,2,1,126
V,2,2,466,1
V,2,3,440,2
V,2,4,323,3
V,2,5,196,4
V,2,6,29,5
T,3,20000,20000
V,3,1,98
V,3,2,242,1
V,3,3,1117,2
V,3,4,131,3
V,3,5,138,4
T,4,20000,20000
V,4,1,16
V,4,2,4,1
V,4,3,46,2
V,4,4,139,3
V,4,5,110,4
V,4,6,53,5
V,4,7,96,6
T,5,20000,20000
V,5,1,57
V,5,2,180,1
V,5,3,66,2
V,5,4,542,3
V,5,5,58,4
V,5,6,125,5
T,6,200000,200000
V,6,1,1182
V,6,2,305,1
V,6,3,2205,2
V,6,4,843,3
V,6,5,785,4
V,6,6,2325,5
V,6,7,2869,6
V,6,8,1046,7
