T,1,1000,1000
V,1,1,5
V,1,2,6,1
V,1,3,4,2
V,1,4,7,3
V,1,5,2,4
V,1,6,5,5
V,1,7,10,6
V,1,8,8,7
T,2,10000,10000
V,2,1,18
V,2,2,2,1
V,2,3,15,2
V,2,4,22,3
V,2,5,37,4
V,2,6,28,5
V,2,7,4,6
V,2,8,15,7
T,3,10000,10000
V,3,1,4
V,3,2,1,1
V,3,3,13,2
V,3,4,13,3
V,3,5,1,4
V,3,6,10,5
T,4,10000,10000
V,4,1,61
V,4,2,1,1
V,4,3,30,2
V,4,4,5,3
V,4,5,55,4
V,4,6,81,5
V,4,7,136,6
V,4,8,88,7
V,4,9,217,8
T,5,20000,20000
V,5,1,677
V,5,2,75,1
V,5,3,3328,2
V,5,4,447,3
V,5,5,314,4
T,6,50000,50000
V,6,1,785
V,6,2,85,1
V,6,3,356,2
V,6,4,233,3
V,6,5,71,4
