T,1,10000,10000
V,1,1,80
V,1,2,24,1
V,1,3,15,2
V,1,4,62,3
V,1,5,75,4
V,1,6,89,5
V,1,7,17,6
V,1,8,24,7
T,2,10000,10000
V,2,1,247
V,2,2,818,1
V,2,3,530,2
V,2,4,58,3
V,2,5,54,4
T,3,50000,50000
V,3,1,46
V,3,2,36,1
V,3,3,9,2
V,3,4,23,3
V,3,5,41,4
V,3,6,11,5
T,4,50000,50000
V,4,1,929
V,4,2,1242,1
V,4,3,1236,2
V,4,4,873,3
V,4,5,597,4
V,4,6,1578,5
V,4,7,832,6
T,5,100000,100000
V,5,1,26
V,5,2,174,1
V,5,3,11,2
V,5,4,395,3
V,5,5,18,4
T,6,1000000,1000000
V,6,1,9414
V,6,2,1849,1
V,6,3,7801,2
V,6,4,2750,3
V,6,5,332,4
V,6,6,5904,5
V,6,7,332,6
V,6,8,535,7
V,6,9,7320,8
