T,1,2000,2000
V,1,1,2
V,1,2,15,1
V,1,3,57,2
V,1,4,11,3
V,1,5,6,4
V,1,6,16,5
V,1,7,56,6
V,1,8,15,7
V,1,9,30,8
V,1,10,33,9
T,2,10000,10000
V,2,1,38
V,2,2,8,1
V,2,3,14,2
V,2,4,13,3
V,2,5,12,4
V,2,6,19,5
V,2,7,117,6
V,2,8,15,7
V,2,9,25,8
T,3,10000,10000
V,3,1,14
V,3,2,29,1
V,3,3,139,2
V,3,4,2,3
V,3,5,31,4
V,3,6,31,5
V,3,7,11,6
V,3,8,7,7
T,4,10000,10000
V,4,1,4
V,4,2,16,1
V,4,3,6,2
V,4,4,4,3
V,4,5,19,4
V,4,6,13,5
V,4,7,6,6
V,4,8,1,7
V,4,9,7,8
T,5,20000,20000
V,5,1,477
V,5,2,336,1
V,5,3,53,2
V,5,4,258,3
V,5,5,27,4
V,5,6,60,5
V,5,7,28,6
V,5,8,208,7
T,6,100000,100000
V,6,1,1880
V,6,2,3886,1
V,6,3,910,2
V,6,4,911,3
V,6,5,273,4
V,6,6,307,5
T,7,100000,100000
V,7,1,220
V,7,2,3465,1
V,7,3,543,2
V,7,4,375,3
V,7,5,413,4
V,7,6,790,5
V,7,7,394,6
V,7,8,136,7
T,8,100000,100000
V,8,1,705
V,8,2,847,1
V,8,3,61,2
V,8,4,2125,3
V,8,5,657,4
V,8,6,982,5
V,8,7,122,6
V,8,8,64,7
V,8,9,432,8
V,8,10,751,9
T,9,100000,100000
V,9,1,479
V,9,2,555,1
V,9,3,362,2
V,9,4,3060,3
V,9,5,228,4
V,9,6,244,5
V,9,7,2285,6
V,9,8,3422,7
T,10,100000,100000
V,10,1,28
V,10,2,369,1
V,10,3,930,2
V,10,4,141,3
V,10,5,75,4
V,10,6,167,5
V,10,7,88,6
T,11,100000,100000
V,11,1,3603
V,11,2,1028,1
V,11,3,1427,2
V,11,4,396,3
V,11,5,403,4
V,11,6,2123,5
V,11,7,1870,6
V,11,8,818,7
V,11,9,3009,8
T,12,200000,200000
V,12,1,1972
V,12,2,1029,1
V,12,3,3069,2
V,12,4,704,3
V,12,5,3223,4
V,12,6,589,5
V,12,7,2963,6
V,12,8,5,7
