T,1,1000,1000
V,1,1,19
V,1,2,40,1
V,1,3,8,2
V,1,4,5,3
V,1,5,1,4
T,2,10000,10000
V,2,1,32
V,2,2,7,1
V,2,3,18,2
V,2,4,48,3
V,2,5,16,4
V,2,6,9,5
V,2,7,61,6
V,2,8,16,7
V,2,9,15,8
T,3,10000,10000
V,3,1,21
V,3,2,77,1
V,3,3,41,2
V,3,4,17,3
V,3,5,46,4
V,3,6,69,5
V,3,7,1,6
V,3,8,66,7
T,4,10000,10000
V,4,1,80
V,4,2,157,1
V,4,3,150,2
V,4,4,355,3
V,4,5,769,4
V,4,6,534,5
V,4,7,18,6
V,4,8,231,7
T,5,10000,10000
V,5,1,124
V,5,2,1024,1
V,5,3,119,2
V,5,4,81,3
V,5,5,89,4
V,5,6,198,5
V,5,7,504,6
T,6,10000,10000
V,6,1,25
V,6,2,20,1
V,6,3,12,2
V,6,4,1,3
V,6,5,11,4
V,6,6,18,5
T,7,10000,10000
V,7,1,56
V,7,2,169,1
V,7,3,44,2
V,7,4,7,3
V,7,5,152,4
V,7,6,118,5
V,7,7,22,6
V,7,8,8,7
T,8,10000,10000
V,8,1,189
V,8,2,17,1
V,8,3,6,2
V,8,4,98,3
V,8,5,64,4
V,8,6,7,5
V,8,7,173,6
V,8,8,8,7
V,8,9,225,8
T,9,50000,50000
V,9,1,220
V,9,2,248,1
V,9,3,408,2
V,9,4,972,3
V,9,5,136,4
V,9,6,83,5
T,10,100000,100000
V,10,1,49
V,10,2,9,1
V,10,3,13,2
V,10,4,3,3
V,10,5,88,4
V,10,6,252,5
V,10,7,31,6
T,11,100000,100000
V,11,1,72
V,11,2,284,1
V,11,3,19,2
V,11,4,24,3
V,11,5,119,4
V,11,6,48,5
T,12,200000,200000
V,12,1,1353
V,12,2,1121,1
V,12,3,4539,2
V,12,4,239,3
V,12,5,418,4
