T,1,2000,2000
V,1,1,40
V,1,2,3,1
V,1,3,27,2
V,1,4,1,3
V,1,5,76,4
V,1,6,39,5
V,1,7,26,6
V,1,8,46,7
T,2,2000,2000
V,2,1,49
V,2,2,54,1
V,2,3,11,2
V,2,4,22,3
V,2,5,4,4
V,2,6,16,5
T,3,10000,10000
V,3,1,10
V,3,2,1,1
V,3,3,134,2
V,3,4,18,3
V,3,5,9,4
V,3,6,79,5
V,3,7,44,6
V,3,8,61,7
V,3,9,7,8
T,4,10000,10000
V,4,1,48
V,4,2,111,1
V,4,3,72,2
V,4,4,90,3
V,4,5,16,4
V,4,6,48,5
V,4,7,5,6
V,4,8,44,7
T,5,20000,20000
V,5,1,97
V,5,2,86,1
V,5,3,70,2
V,5,4,14,3
V,5,5,1,4
V,5,6,37,5
V,5,7,4,6
V,5,8,74,7
V,5,9,14,8
V,5,10,46,9
T,6,20000,20000
V,6,1,381
V,6,2,1144,1
V,6,3,124,2
V,6,4,478,3
V,6,5,76,4
T,7,50000,50000
V,7,1,861
V,7,2,90,1
V,7,3,2145,2
V,7,4,287,3
V,7,5,482,4
T,8,100000,100000
V,8,1,260
V,8,2,1230,1
V,8,3,249,2
V,8,4,424,3
V,8,5,1486,4
V,8,6,149,5
V,8,7,696,6
V,8,8,152,7
T,9,100000,100000
V,9,1,69
V,9,2,45,1
V,9,3,923,2
V,9,4,82,3
V,9,5,1351,4
T,10,100000,100000
V,10,1,14
V,10,2,7,1
V,10,3,49,2
V,10,4,1,3
V,10,5,13,4
V,10,6,10,5
V,10,7,8,6
V,10,8,10,7
V,10,9,79,8
T,11,100000,100000
V,11,1,4
V,11,2,40,1
V,11,3,67,2
V,11,4,112,3
V,11,5,108,4
V,11,6,27,5
V,11,7,33,6
V,11,8,199,7
T,12,200000,200000
V,12,1,9548
V,12,2,337,1
V,12,3,12288,2
V,12,4,12529,3
V,12,5,11310,4
