T,1,2000,2000
V,1,1,40
V,1,2,34,1
V,1,3,11,2
V,1,4,18,3
V,1,5,78,4
T,2,10000,10000
V,2,1,6
V,2,2,86,1
V,2,3,35,2
V,2,4,57,3
V,2,5,8,4
V,2,6,17,5
V,2,7,18,6
V,2,8,11,7
V,2,9,48,8
V,2,10,111,9
T,3,10000,10000
V,3,1,44
V,3,2,37,1
V,3,3,62,2
V,3,4,498,3
V,3,5,47,4
V,3,6,25,5
V,3,7,63,6
V,3,8,82,7
T,4,10000,10000
V,4,1,6
V,4,2,309,1
V,4,3,99,2
V,4,4,343,3
V,4,5,207,4
T,5,20000,20000
V,5,1,565
V,5,2,23,1
V,5,3,100,2
V,5,4,18,3
V,5,5,68,4
V,5,6,13,5
V,5,7,52,6
T,6,20000,20000
V,6,1,319
V,6,2,99,1
V,6,3,651,2
V,6,4,51,3
V,6,5,47,4
T,7,50000,50000
V,7,1,752
V,7,2,19,1
V,7,3,28,2
V,7,4,58,3
V,7,5,430,4
V,7,6,638,5
V,7,7,93,6
V,7,8,593,7
V,7,9,136,8
T,8,100000,100000
V,8,1,1157
V,8,2,10598,1
V,8,3,5008,2
V,8,4,5256,3
V,8,5,261,4
T,9,100000,100000
V,9,1,638
V,9,2,105,1
V,9,3,5,2
V,9,4,7,3
V,9,5,16,4
V,9,6,323,5
T,10,100000,100000
V,10,1,457
V,10,2,816,1
V,10,3,918,2
V,10,4,243,3
V,10,5,116,4
V,10,6,481,5
V,10,7,252,6
T,11,100000,100000
V,11,1,200
V,11,2,484,1
V,11,3,418,2
V,11,4,234,3
V,11,5,272,4
V,11,6,440,5
V,11,7,194,6
T,12,100000,100000
V,12,1,354
V,12,2,682,1
V,12,3,778,2
V,12,4,1988,3
V,12,5,871,4
