T,1,5000,5000
V,1,1,1
V,1,2,1,1
V,1,3,1,2
V,1,4,1,3
V,1,5,1,4
V,1,6,1,5
T,2,10000,10000
V,2,1,277
V,2,2,121,1
V,2,3,233,2
V,2,4,349,3
V,2,5,517,4
V,2,6,26,5
T,3,10000,10000
V,3,1,22
V,3,2,82,1
V,3,3,54,2
V,3,4,97,3
V,3,5,100,4
T,4,10000,10000
V,4,1,8
V,4,2,18,1
V,4,3,156,2
V,4,4,24,3
V,4,5,6,4
V,4,6,46,5
V,4,7,18,6
V,4,8,36,7
T,5,10000,10000
V,5,1,90
V,5,2,131,1
V,5,3,214,2
V,5,4,96,3
V,5,5,524,4
T,6,20000,20000
V,6,1,32
V,6,2,24,1
V,6,3,38,2
V,6,4,54,3
V,6,5,18,4
V,6,6,70,5
V,6,7,242,6
V,6,8,37,7
V,6,9,12,8
T,7,20000,20000
V,7,1,518
V,7,2,194,1
V,7,3,291,2
V,7,4,1200,3
V,7,5,223,4
T,8,20000,20000
V,8,1,26
V,8,2,145,1
V,8,3,315,2
V,8,4,56,3
V,8,5,145,4
T,9,50000,50000
V,9,1,18
V,9,2,144,1
V,9,3,633,2
V,9,4,999,3
V,9,5,882,4
T,10,100000,100000
V,10,1,2071
V,10,2,558,1
V,10,3,1028,2
V,10,4,164,3
V,10,5,584,4
V,10,6,559,5
V,10,7,599,6
V,10,8,4865,7
T,11,100000,100000
V,11,1,7
V,11,2,4241,1
V,11,3,1212,2
V,11,4,711,3
V,11,5,5895,4
V,11,6,337,5
T,12,100000,100000
V,12,1,339
V,12,2,570,1
V,12,3,132,2
V,12,4,51,3
V,12,5,209,4
V,12,6,63,5
