T,1,1000,1000
V,1,1,201
V,1,2,15,1
V,1,3,55,2
V,1,4,180,3
V,1,5,19,4
V,1,6,160,5
T,2,10000,10000
V,2,1,987
V,2,2,459,1
V,2,3,192,2
V,2,4,1988,3
V,2,5,155,4
V,2,6,920,5
V,2,7,1305,6
T,3,10000,10000
V,3,1,190
V,3,2,243,1
V,3,3,194,2
V,3,4,431,3
V,3,5,122,4
V,3,6,10,5
V,3,7,346,6
V,3,8,109,7
V,3,9,56,8
V,3,10,253,9
T,4,10000,10000
V,4,1,1308
V,4,2,1414,1
V,4,3,681,2
V,4,4,131,3
V,4,5,208,4
T,5,10000,10000
V,5,1,2883
V,5,2,1266,1
V,5,3,1255,2
V,5,4,346,3
V,5,5,247,4
V,5,6,595,5
T,6,10000,10000
V,6,1,1242
V,6,2,631,1
V,6,3,754,2
V,6,4,1039,3
V,6,5,471,4
V,6,6,74,5
V,6,7,1919,6
V,6,8,12,7
V,6,9,1775,8
T,7,20000,20000
V,7,1,319
V,7,2,38,1
V,7,3,1161,2
V,7,4,365,3
V,7,5,3190,4
T,8,100000,100000
V,8,1,918
V,8,2,1957,1
V,8,3,289,2
V,8,4,300,3
V,8,5,889,4
V,8,6,956,5
V,8,7,227,6
V,8,8,3224,7
V,8,9,1476,8
