T,1,10000,10000
V,1,1,342
V,1,2,907,1
V,1,3,260,2
V,1,4,294,3
V,1,5,95,4
V,1,6,10,5
V,1,7,274,6
V,1,8,855,7
T,2,10000,10000
V,2,1,1831
V,2,2,3769,1
V,2,3,1171,2
V,2,4,2342,3
V,2,5,352,4
T,3,20000,20000
V,3,1,97
V,3,2,564,1
V,3,3,79,2
V,3,4,881,3
V,3,5,145,4
T,4,20000,20000
V,4,1,5030
V,4,2,1253,1
V,4,3,150,2
V,4,4,101,3
V,4,5,513,4
V,4,6,499,5
V,4,7,569,6
T,5,100000,100000
V,5,1,2728
V,5,2,7180,1
V,5,3,1214,2
V,5,4,2254,3
V,5,5,11588,4
V,5,6,4208,5
V,5,7,159,6
V,5,8,189,7
T,6,100000,100000
V,6,1,7376
V,6,2,11798,1
V,6,3,37329,2
V,6,4,4113,3
V,6,5,1356,4
T,7,100000,100000
V,7,1,1985
V,7,2,982,1
V,7,3,374,2
V,7,4,6601,3
V,7,5,1435,4
V,7,6,2741,5
T,8,200000,200000
V,8,1,4302
V,8,2,3136,1
V,8,3,3056,2
V,8,4,4784,3
V,8,5,1356,4
V,8,6,46482,5
V,8,7,128,6
V,8,8,462,7
V,8,9,90989,8
V,8,10,5509,9
