T,1,1000,1000
V,1,1,2
V,1,2,5,1
V,1,3,16,2
V,1,4,19,3
V,1,5,34,4
V,1,6,47,5
V,1,7,26,6
V,1,8,22,7
V,1,9,1,8
T,2,2000,2000
V,2,1,7
V,2,2,9,1
V,2,3,23,2
V,2,4,42,3
V,2,5,11,4
V,2,6,60,5
V,2,7,125,6
V,2,8,15,7
T,3,10000,10000
V,3,1,70
V,3,2,1,1
V,3,3,4,2
V,3,4,40,3
V,3,5,13,4
T,4,10000,10000
V,4,1,1539
V,4,2,520,1
V,4,3,4,2
V,4,4,2223,3
V,4,5,45,4
T,5,10000,10000
V,5,1,113
V,5,2,592,1
V,5,3,193,2
V,5,4,659,3
V,5,5,1165,4
V,5,6,971,5
V,5,7,169,6
T,6,10000,10000
V,6,1,629
V,6,2,908,1
V,6,3,166,2
V,6,4,587,3
V,6,5,22,4
T,7,10000,10000
V,7,1,235
V,7,2,39,1
V,7,3,48,2
V,7,4,278,3
V,7,5,159,4
V,7,6,36,5
V,7,7,256,6
V,7,8,372,7
V,7,9,1051,8
T,8,10000,10000
V,8,1,124
V,8,2,12,1
V,8,3,30,2
V,8,4,10,3
V,8,5,78,4
T,9,10000,10000
V,9,1,214
V,9,2,56,1
V,9,3,69,2
V,9,4,42,3
V,9,5,13,4
V,9,6,33,5
V,9,7,177,6
V,9,8,54,7
V,9,9,121,8
T,10,20000,20000
V,10,1,305
V,10,2,37,1
V,10,3,298,2
V,10,4,91,3
V,10,5,222,4
V,10,6,160,5
T,11,20000,20000
V,11,1,79
V,11,2,100,1
V,11,3,338,2
V,11,4,356,3
V,11,5,1022,4
V,11,6,240,5
V,11,7,737,6
V,11,8,2384,7
V,11,9,68,8
V,11,10,17,9
T,12,20000,20000
V,12,1,44
V,12,2,111,1
V,12,3,216,2
V,12,4,744,3
V,12,5,41,4
T,13,20000,20000
V,13,1,211
V,13,2,2573,1
V,13,3,1017,2
V,13,4,10178,3
V,13,5,15,4
V,13,6,308,5
T,14,50000,50000
V,14,1,3469
V,14,2,3144,1
V,14,3,2443,2
V,14,4,8664,3
V,14,5,7937,4
T,15,100000,100000
V,15,1,3684
V,15,2,1975,1
V,15,3,811,2
V,15,4,5618,3
V,15,5,2555,4
V,15,6,12067,5
T,16,100000,100000
V,16,1,9135
V,16,2,522,1
V,16,3,4031,2
V,16,4,11077,3
V,16,5,10060,4
V,16,6,3321,5
V,16,7,2285,6
