T,1,1000,1000
V,1,1,6
V,1,2,5,1
V,1,3,5,2
V,1,4,3,3
V,1,5,9,4
V,1,6,1,5
V,1,7,7,6
V,1,8,5,7
V,1,9,18,8
T,2,10000,10000
V,2,1,206
V,2,2,194,1
V,2,3,15,2
V,2,4,35,3
V,2,5,176,4
T,3,10000,10000
V,3,1,69
V,3,2,68,1
V,3,3,181,2
V,3,4,121,3
V,3,5,10,4
V,3,6,311,5
V,3,7,353,6
V,3,8,30,7
T,4,10000,10000
V,4,1,1
V,4,2,3,1
V,4,3,103,2
V,4,4,147,3
V,4,5,36,4
V,4,6,23,5
V,4,7,23,6
V,4,8,157,7
V,4,9,39,8
V,4,10,12,9
T,5,10000,10000
V,5,1,8
V,5,2,9,1
V,5,3,41,2
V,5,4,51,3
V,5,5,47,4
T,6,10000,10000
V,6,1,8
V,6,2,2,1
V,6,3,17,2
V,6,4,25,3
V,6,5,84,4
V,6,6,13,5
V,6,7,12,6
V,6,8,15,7
T,7,10000,10000
V,7,1,14
V,7,2,6,1
V,7,3,9,2
V,7,4,3,3
V,7,5,42,4
V,7,6,9,5
V,7,7,29,6
V,7,8,11,7
V,7,9,1,8
T,8,10000,10000
V,8,1,10
V,8,2,155,1
V,8,3,21,2
V,8,4,27,3
V,8,5,2,4
V,8,6,67,5
V,8,7,16,6
V,8,8,85,7
V,8,9,91,8
V,8,10,3,9
T,9,10000,10000
V,9,1,122
V,9,2,120,1
V,9,3,1,2
V,9,4,74,3
V,9,5,5,4
V,9,6,14,5
V,9,7,72,6
V,9,8,44,7
V,9,9,6,8
V,9,10,247,9
T,10,20000,20000
V,10,1,98
V,10,2,29,1
V,10,3,135,2
V,10,4,582,3
V,10,5,89,4
V,10,6,49,5
V,10,7,217,6
T,11,20000,20000
V,11,1,11
V,11,2,10,1
V,11,3,3,2
V,11,4,10,3
V,11,5,2,4
V,11,6,8,5
V,11,7,3,6
V,11,8,3,7
V,11,9,7,8
T,12,20000,20000
V,12,1,63
V,12,2,20,1
V,12,3,66,2
V,12,4,35,3
V,12,5,28,4
V,12,6,143,5
V,12,7,61,6
V,12,8,74,7
T,13,20000,20000
V,13,1,6
V,13,2,19,1
V,13,3,22,2
V,13,4,10,3
V,13,5,6,4
V,13,6,21,5
T,14,20000,20000
V,14,1,18
V,14,2,7,1
V,14,3,2,2
V,14,4,2,3
V,14,5,6,4
V,14,6,1,5
T,15,20000,20000
V,15,1,9
V,15,2,27,1
V,15,3,30,2
V,15,4,5,3
V,15,5,7,4
V,15,6,53,5
V,15,7,8,6
V,15,8,27,7
V,15,9,61,8
T,16,20000,20000
V,16,1,176
V,16,2,578,1
V,16,3,74,2
V,16,4,37,3
V,16,5,57,4
T,17,20000,20000
V,17,1,6
V,17,2,46,1
V,17,3,6,2
V,17,4,58,3
V,17,5,43,4
V,17,6,44,5
V,17,7,8,6
V,17,8,7,7
V,17,9,4,8
T,18,100000,100000
V,18,1,1317
V,18,2,515,1
V,18,3,682,2
V,18,4,723,3
V,18,5,1571,4
V,18,6,119,5
T,19,100000,100000
V,19,1,27
V,19,2,23,1
V,19,3,28,2
V,19,4,46,3
V,19,5,85,4
V,19,6,410,5
V,19,7,120,6
V,19,8,146,7
T,20,100000,100000
V,20,1,1
V,20,2,1,1
V,20,3,1,2
V,20,4,5,3
V,20,5,4,4
V,20,6,3,5
V,20,7,1,6
T,21,100000,100000
V,21,1,328
V,21,2,10,1
V,21,3,64,2
V,21,4,244,3
V,21,5,198,4
V,21,6,36,5
T,22,100000,100000
V,22,1,725
V,22,2,305,1
V,22,3,549,2
V,22,4,237,3
V,22,5,378,4
V,22,6,393,5
V,22,7,260,6
V,22,8,862,7
V,22,9,686,8
T,23,100000,100000
V,23,1,1963
V,23,2,1837,1
V,23,3,2912,2
V,23,4,47,3
V,23,5,138,4
V,23,6,561,5
V,23,7,469,6
V,23,8,40,7
T,24,100000,100000
V,24,1,85
V,24,2,85,1
V,24,3,19,2
V,24,4,39,3
V,24,5,65,4
V,24,6,85,5
V,24,7,125,6
