T,1,5000,5000
V,1,1,86
V,1,2,20,1
V,1,3,41,2
V,1,4,38,3
V,1,5,6,4
V,1,6,35,5
T,2,5000,5000
V,2,1,4
V,2,2,15,1
V,2,3,1,2
V,2,4,4,3
V,2,5,1,4
V,2,6,1,5
V,2,7,2,6
T,3,10000,10000
V,3,1,40
V,3,2,3,1
V,3,3,13,2
V,3,4,15,3
V,3,5,35,4
V,3,6,11,5
T,4,10000,10000
V,4,1,18
V,4,2,38,1
V,4,3,114,2
V,4,4,49,3
V,4,5,24,4
T,5,10000,10000
V,5,1,1
V,5,2,58,1
V,5,3,14,2
V,5,4,61,3
V,5,5,19,4
V,5,6,29,5
T,6,10000,10000
V,6,1,27
V,6,2,26,1
V,6,3,65,2
V,6,4,2,3
V,6,5,49,4
V,6,6,19,5
V,6,7,5,6
T,7,10000,10000
V,7,1,4
V,7,2,54,1
V,7,3,28,2
V,7,4,22,3
V,7,5,68,4
V,7,6,29,5
T,8,20000,20000
V,8,1,20
V,8,2,32,1
V,8,3,212,2
V,8,4,242,3
V,8,5,128,4
V,8,6,84,5
V,8,7,216,6
T,9,20000,20000
V,9,1,7
V,9,2,2,1
V,9,3,6,2
V,9,4,8,3
V,9,5,5,4
V,9,6,2,5
V,9,7,7,6
V,9,8,22,7
T,10,20000,20000
V,10,1,15
V,10,2,117,1
V,10,3,374,2
V,10,4,69,3
V,10,5,103,4
V,10,6,574,5
V,10,7,40,6
V,10,8,139,7
T,11,20000,20000
V,11,1,41
V,11,2,317,1
V,11,3,43,2
V,11,4,269,3
V,11,5,151,4
V,11,6,95,5
T,12,20000,20000
V,12,1,30
V,12,2,40,1
V,12,3,6,2
V,12,4,3,3
V,12,5,32,4
V,12,6,42,5
T,13,20000,20000
V,13,1,70
V,13,2,772,1
V,13,3,220,2
V,13,4,443,3
V,13,5,181,4
V,13,6,235,5
T,14,20000,20000
V,14,1,239
V,14,2,146,1
V,14,3,274,2
V,14,4,105,3
V,14,5,39,4
V,14,6,81,5
V,14,7,44,6
T,15,50000,50000
V,15,1,6
V,15,2,26,1
V,15,3,3,2
V,15,4,14,3
V,15,5,1,4
V,15,6,71,5
V,15,7,38,6
V,15,8,8,7
T,16,50000,50000
V,16,1,555
V,16,2,261,1
V,16,3,460,2
V,16,4,777,3
V,16,5,472,4
V,16,6,241,5
V,16,7,127,6
V,16,8,174,7
T,17,50000,50000
V,17,1,28
V,17,2,79,1
V,17,3,17,2
V,17,4,120,3
V,17,5,191,4
V,17,6,421,5
T,18,100000,100000
V,18,1,788
V,18,2,965,1
V,18,3,1718,2
V,18,4,213,3
V,18,5,1235,4
T,19,100000,100000
V,19,1,206
V,19,2,49,1
V,19,3,43,2
V,19,4,74,3
V,19,5,96,4
V,19,6,84,5
V,19,7,47,6
V,19,8,76,7
V,19,9,16,8
V,19,10,69,9
T,20,100000,100000
V,20,1,21
V,20,2,1401,1
V,20,3,1094,2
V,20,4,1112,3
V,20,5,2174,4
V,20,6,342,5
T,21,100000,100000
V,21,1,316
V,21,2,1155,1
V,21,3,599,2
V,21,4,77,3
V,21,5,1171,4
V,21,6,97,5
V,21,7,987,6
V,21,8,1348,7
T,22,100000,100000
V,22,1,60
V,22,2,38,1
V,22,3,1100,2
V,22,4,353,3
V,22,5,213,4
V,22,6,738,5
V,22,7,425,6
T,23,100000,100000
V,23,1,1489
V,23,2,228,1
V,23,3,1335,2
V,23,4,96,3
V,23,5,151,4
V,23,6,2132,5
V,23,7,142,6
T,24,100000,100000
V,24,1,3
V,24,2,6,1
V,24,3,4,2
V,24,4,13,3
V,24,5,23,4
