T,1,1000,1000
V,1,1,6
V,1,2,2,1
V,1,3,8,2
V,1,4,8,3
V,1,5,12,4
V,1,6,2,5
V,1,7,6,6
T,2,2000,2000
V,2,1,16
V,2,2,1,1
V,2,3,1,2
V,2,4,6,3
V,2,5,1,4
V,2,6,5,5
V,2,7,5,6
V,2,8,10,7
V,2,9,2,8
T,3,2000,2000
V,3,1,9
V,3,2,3,1
V,3,3,12,2
V,3,4,9,3
V,3,5,14,4
V,3,6,18,5
V,3,7,2,6
T,4,5000,5000
V,4,1,12
V,4,2,2,1
V,4,3,2,2
V,4,4,2,3
V,4,5,6,4
V,4,6,2,5
V,4,7,1,6
V,4,8,3,7
V,4,9,3,8
V,4,10,1,9
T,5,5000,5000
V,5,1,27
V,5,2,2,1
V,5,3,26,2
V,5,4,23,3
V,5,5,70,4
T,6,10000,10000
V,6,1,98
V,6,2,90,1
V,6,3,1,2
V,6,4,15,3
V,6,5,13,4
V,6,6,24,5
V,6,7,96,6
V,6,8,16,7
V,6,9,66,8
V,6,10,17,9
T,7,10000,10000
V,7,1,22
V,7,2,54,1
V,7,3,1,2
V,7,4,10,3
V,7,5,59,4
V,7,6,1,5
V,7,7,2,6
V,7,8,7,7
T,8,10000,10000
V,8,1,24
V,8,2,15,1
V,8,3,3,2
V,8,4,405,3
V,8,5,21,4
V,8,6,357,5
V,8,7,36,6
V,8,8,95,7
T,9,10000,10000
V,9,1,6
V,9,2,25,1
V,9,3,107,2
V,9,4,30,3
V,9,5,5,4
V,9,6,3,5
V,9,7,12,6
V,9,8,18,7
V,9,9,10,8
T,10,10000,10000
V,10,1,33
V,10,2,415,1
V,10,3,1035,2
V,10,4,91,3
V,10,5,54,4
T,11,20000,20000
V,11,1,36
V,11,2,3,1
V,11,3,1,2
V,11,4,116,3
V,11,5,95,4
V,11,6,13,5
T,12,20000,20000
V,12,1,29
V,12,2,35,1
V,12,3,26,2
V,12,4,32,3
V,12,5,39,4
V,12,6,20,5
T,13,20000,20000
V,13,1,115
V,13,2,258,1
V,13,3,55,2
V,13,4,692,3
V,13,5,987,4
V,13,6,137,5
V,13,7,5,6
T,14,20000,20000
V,14,1,2
V,14,2,7,1
V,14,3,4,2
V,14,4,4,3
V,14,5,7,4
V,14,6,2,5
V,14,7,4,6
V,14,8,1,7
V,14,9,1,8
T,15,20000,20000
V,15,1,2
V,15,2,5,1
V,15,3,3,2
V,15,4,4,3
V,15,5,5,4
V,15,6,12,5
V,15,7,6,6
V,15,8,4,7
V,15,9,1,8
V,15,10,2,9
T,16,20000,20000
V,16,1,4
V,16,2,24,1
V,16,3,4,2
V,16,4,9,3
V,16,5,21,4
V,16,6,3,5
V,16,7,9,6
V,16,8,76,7
V,16,9,30,8
T,17,20000,20000
V,17,1,7
V,17,2,6,1
V,17,3,6,2
V,17,4,2,3
V,17,5,35,4
V,17,6,12,5
V,17,7,1,6
V,17,8,17,7
V,17,9,9,8
V,17,10,34,9
T,18,50000,50000
V,18,1,815
V,18,2,70,1
V,18,3,407,2
V,18,4,325,3
V,18,5,24,4
V,18,6,262,5
V,18,7,18,6
V,18,8,538,7
V,18,9,588,8
T,19,100000,100000
V,19,1,55
V,19,2,550,1
V,19,3,179,2
V,19,4,189,3
V,19,5,104,4
V,19,6,878,5
V,19,7,466,6
V,19,8,366,7
T,20,100000,100000
V,20,1,111
V,20,2,141,1
V,20,3,122,2
V,20,4,115,3
V,20,5,333,4
V,20,6,102,5
V,20,7,71,6
V,20,8,302,7
T,21,100000,100000
V,21,1,142
V,21,2,102,1
V,21,3,68,2
V,21,4,45,3
V,21,5,179,4
V,21,6,214,5
V,21,7,412,6
V,21,8,231,7
V,21,9,129,8
V,21,10,210,9
T,22,100000,100000
V,22,1,263
V,22,2,68,1
V,22,3,95,2
V,22,4,53,3
V,22,5,9,4
V,22,6,3,5
V,22,7,10,6
V,22,8,110,7
T,23,100000,100000
V,23,1,5
V,23,2,4,1
V,23,3,2,2
V,23,4,1,3
V,23,5,1,4
V,23,6,4,5
V,23,7,3,6
V,23,8,2,7
T,24,100000,100000
V,24,1,879
V,24,2,2366,1
V,24,3,73,2
V,24,4,730,3
V,24,5,1008,4
V,24,6,564,5
V,24,7,243,6
