T,1,2000,2000
V,1,1,5
V,1,2,2,1
V,1,3,8,2
V,1,4,1,3
V,1,5,1,4
V,1,6,9,5
T,2,5000,5000
V,2,1,1
V,2,2,23,1
V,2,3,17,2
V,2,4,1,3
V,2,5,1,4
T,3,10000,10000
V,3,1,12
V,3,2,26,1
V,3,3,20,2
V,3,4,26,3
V,3,5,10,4
V,3,6,25,5
V,3,7,14,6
T,4,10000,10000
V,4,1,22
V,4,2,31,1
V,4,3,4,2
V,4,4,28,3
V,4,5,89,4
V,4,6,16,5
T,5,10000,10000
V,5,1,198
V,5,2,2,1
V,5,3,3,2
V,5,4,68,3
V,5,5,28,4
V,5,6,10,5
T,6,10000,10000
V,6,1,3
V,6,2,86,1
V,6,3,235,2
V,6,4,27,3
V,6,5,13,4
V,6,6,55,5
V,6,7,62,6
T,7,10000,10000
V,7,1,4
V,7,2,50,1
V,7,3,3,2
V,7,4,20,3
V,7,5,23,4
V,7,6,43,5
V,7,7,23,6
V,7,8,66,7
T,8,10000,10000
V,8,1,25
V,8,2,6,1
V,8,3,17,2
V,8,4,39,3
V,8,5,15,4
V,8,6,4,5
V,8,7,45,6
V,8,8,1,7
V,8,9,59,8
T,9,10000,10000
V,9,1,5
V,9,2,3,1
V,9,3,32,2
V,9,4,31,3
V,9,5,7,4
V,9,6,6,5
V,9,7,10,6
V,9,8,34,7
V,9,9,4,8
T,10,10000,10000
V,10,1,71
V,10,2,98,1
V,10,3,4,2
V,10,4,29,3
V,10,5,24,4
V,10,6,83,5
T,11,20000,20000
V,11,1,2
V,11,2,121,1
V,11,3,217,2
V,11,4,11,3
V,11,5,45,4
V,11,6,206,5
V,11,7,99,6
V,11,8,146,7
V,11,9,99,8
V,11,10,247,9
T,12,20000,20000
V,12,1,7
V,12,2,16,1
V,12,3,15,2
V,12,4,17,3
V,12,5,78,4
V,12,6,89,5
V,12,7,48,6
V,12,8,79,7
T,13,20000,20000
V,13,1,126
V,13,2,224,1
V,13,3,23,2
V,13,4,240,3
V,13,5,98,4
T,14,20000,20000
V,14,1,48
V,14,2,188,1
V,14,3,46,2
V,14,4,166,3
V,14,5,42,4
T,15,20000,20000
V,15,1,163
V,15,2,180,1
V,15,3,632,2
V,15,4,76,3
V,15,5,200,4
V,15,6,70,5
V,15,7,144,6
V,15,8,691,7
V,15,9,75,8
V,15,10,63,9
T,16,20000,20000
V,16,1,89
V,16,2,713,1
V,16,3,345,2
V,16,4,177,3
V,16,5,1019,4
T,17,100000,100000
V,17,1,241
V,17,2,216,1
V,17,3,244,2
V,17,4,320,3
V,17,5,979,4
V,17,6,49,5
T,18,100000,100000
V,18,1,6
V,18,2,46,1
V,18,3,57,2
V,18,4,519,3
V,18,5,16,4
V,18,6,3,5
V,18,7,13,6
V,18,8,2,7
V,18,9,95,8
V,18,10,50,9
T,19,100000,100000
V,19,1,194
V,19,2,637,1
V,19,3,272,2
V,19,4,399,3
V,19,5,63,4
V,19,6,51,5
V,19,7,105,6
V,19,8,276,7
T,20,100000,100000
V,20,1,137
V,20,2,355,1
V,20,3,1225,2
V,20,4,633,3
V,20,5,848,4
V,20,6,926,5
V,20,7,551,6
V,20,8,2578,7
V,20,9,1156,8
T,21,100000,100000
V,21,1,406
V,21,2,337,1
V,21,3,318,2
V,21,4,160,3
V,21,5,123,4
V,21,6,394,5
V,21,7,100,6
V,21,8,62,7
V,21,9,57,8
T,22,100000,100000
V,22,1,35
V,22,2,355,1
V,22,3,688,2
V,22,4,7,3
V,22,5,109,4
V,22,6,58,5
V,22,7,83,6
V,22,8,92,7
V,22,9,93,8
V,22,10,33,9
T,23,100000,100000
V,23,1,174
V,23,2,293,1
V,23,3,99,2
V,23,4,122,3
V,23,5,45,4
V,23,6,32,5
V,23,7,665,6
V,23,8,74,7
V,23,9,46,8
T,24,100000,100000
V,24,1,210
V,24,2,108,1
V,24,3,414,2
V,24,4,5,3
V,24,5,871,4
V,24,6,404,5
V,24,7,860,6
V,24,8,209,7
V,24,9,189,8
V,24,10,127,9
