T,1,10000,10000
V,1,1,127
V,1,2,590,1
V,1,3,265,2
V,1,4,17,3
V,1,5,119,4
V,1,6,389,5
V,1,7,27,6
T,2,10000,10000
V,2,1,377
V,2,2,1405,1
V,2,3,448,2
V,2,4,222,3
V,2,5,144,4
T,3,10000,10000
V,3,1,429
V,3,2,35,1
V,3,3,602,2
V,3,4,59,3
V,3,5,124,4
V,3,6,274,5
V,3,7,422,6
V,3,8,316,7
V,3,9,393,8
V,3,10,160,9
T,4,20000,20000
V,4,1,71
V,4,2,240,1
V,4,3,467,2
V,4,4,99,3
V,4,5,264,4
V,4,6,25,5
V,4,7,413,6
V,4,8,2022,7
V,4,9,2144,8
V,4,10,63,9
T,5,100000,100000
V,5,1,1790
V,5,2,420,1
V,5,3,729,2
V,5,4,63,3
V,5,5,286,4
V,5,6,307,5
T,6,100000,100000
V,6,1,157
V,6,2,13,1
V,6,3,131,2
V,6,4,210,3
V,6,5,47,4
V,6,6,19,5
V,6,7,34,6
V,6,8,62,7
V,6,9,82,8
T,7,100000,100000
V,7,1,7505
V,7,2,8089,1
V,7,3,941,2
V,7,4,7070,3
V,7,5,10133,4
V,7,6,5847,5
T,8,1000000,1000000
V,8,1,20640
V,8,2,31386,1
V,8,3,3796,2
V,8,4,3184,3
V,8,5,3085,4
V,8,6,44558,5
V,8,7,20315,6
V,8,8,19899,7
V,8,9,30687,8
