T,1,2000,2000
V,1,1,102
V,1,2,157,1
V,1,3,68,2
V,1,4,43,3
V,1,5,27,4
V,1,6,8,5
V,1,7,172,6
V,1,8,6,7
V,1,9,12,8
V,1,10,6,9
T,2,10000,10000
V,2,1,205
V,2,2,6,1
V,2,3,6,2
V,2,4,76,3
V,2,5,36,4
V,2,6,17,5
V,2,7,205,6
V,2,8,173,7
V,2,9,82,8
T,3,10000,10000
V,3,1,55
V,3,2,117,1
V,3,3,208,2
V,3,4,33,3
V,3,5,355,4
V,3,6,532,5
V,3,7,24,6
V,3,8,399,7
T,4,10000,10000
V,4,1,23
V,4,2,147,1
V,4,3,103,2
V,4,4,314,3
V,4,5,229,4
V,4,6,438,5
V,4,7,81,6
V,4,8,26,7
V,4,9,302,8
T,5,10000,10000
V,5,1,211
V,5,2,54,1
V,5,3,380,2
V,5,4,530,3
V,5,5,596,4
V,5,6,288,5
V,5,7,441,6
T,6,20000,20000
V,6,1,11
V,6,2,38,1
V,6,3,256,2
V,6,4,13,3
V,6,5,126,4
V,6,6,78,5
V,6,7,14,6
T,7,20000,20000
V,7,1,160
V,7,2,29,1
V,7,3,195,2
V,7,4,72,3
V,7,5,227,4
V,7,6,19,5
V,7,7,96,6
T,8,20000,20000
V,8,1,253
V,8,2,4123,1
V,8,3,868,2
V,8,4,2952,3
V,8,5,742,4
V,8,6,4512,5
V,8,7,2808,6
V,8,8,2119,7
T,9,20000,20000
V,9,1,470
V,9,2,361,1
V,9,3,1696,2
V,9,4,2696,3
V,9,5,978,4
V,9,6,94,5
T,10,20000,20000
V,10,1,280
V,10,2,183,1
V,10,3,25,2
V,10,4,153,3
V,10,5,54,4
V,10,6,27,5
T,11,50000,50000
V,11,1,2223
V,11,2,2049,1
V,11,3,1215,2
V,11,4,1127,3
V,11,5,2115,4
V,11,6,927,5
V,11,7,6,6
V,11,8,442,7
T,12,100000,100000
V,12,1,258
V,12,2,1290,1
V,12,3,1570,2
V,12,4,1576,3
V,12,5,1890,4
V,12,6,527,5
V,12,7,54,6
V,12,8,233,7
V,12,9,1112,8
V,12,10,170,9
T,13,100000,100000
V,13,1,1724
V,13,2,2110,1
V,13,3,2210,2
V,13,4,1472,3
V,13,5,869,4
V,13,6,3269,5
V,13,7,140,6
V,13,8,9425,7
T,14,100000,100000
V,14,1,2503
V,14,2,2422,1
V,14,3,5859,2
V,14,4,1097,3
V,14,5,11,4
V,14,6,7736,5
V,14,7,1553,6
V,14,8,220,7
V,14,9,58,8
T,15,100000,100000
V,15,1,66
V,15,2,379,1
V,15,3,195,2
V,15,4,208,3
V,15,5,775,4
V,15,6,534,5
T,16,100000,100000
V,16,1,154
V,16,2,3098,1
V,16,3,57,2
V,16,4,2558,3
V,16,5,1070,4
V,16,6,132,5
V,16,7,2975,6
V,16,8,2921,7
V,16,9,3063,8
V,16,10,238,9
