T,1,2000,2000
V,1,1,10
V,1,2,21,1
V,1,3,34,2
V,1,4,28,3
V,1,5,22,4
V,1,6,44,5
V,1,7,47,6
V,1,8,3,7
V,1,9,8,8
T,2,5000,5000
V,2,1,50
V,2,2,79,1
V,2,3,10,2
V,2,4,4,3
V,2,5,114,4
T,3,5000,5000
V,3,1,269
V,3,2,68,1
V,3,3,226,2
V,3,4,47,3
V,3,5,461,4
T,4,10000,10000
V,4,1,61
V,4,2,53,1
V,4,3,191,2
V,4,4,90,3
V,4,5,34,4
V,4,6,32,5
V,4,7,77,6
V,4,8,17,7
T,5,10000,10000
V,5,1,86
V,5,2,28,1
V,5,3,46,2
V,5,4,37,3
V,5,5,222,4
V,5,6,107,5
V,5,7,3,6
V,5,8,152,7
V,5,9,184,8
V,5,10,120,9
T,6,20000,20000
V,6,1,14
V,6,2,66,1
V,6,3,221,2
V,6,4,363,3
V,6,5,22,4
V,6,6,377,5
V,6,7,55,6
V,6,8,220,7
V,6,9,25,8
T,7,20000,20000
V,7,1,1854
V,7,2,2306,1
V,7,3,194,2
V,7,4,1099,3
V,7,5,430,4
V,7,6,2238,5
V,7,7,63,6
V,7,8,2,7
V,7,9,496,8
T,8,20000,20000
V,8,1,2353
V,8,2,507,1
V,8,3,378,2
V,8,4,666,3
V,8,5,927,4
V,8,6,126,5
V,8,7,228,6
V,8,8,1481,7
T,9,20000,20000
V,9,1,465
V,9,2,67,1
V,9,3,35,2
V,9,4,400,3
V,9,5,1185,4
V,9,6,2089,5
V,9,7,699,6
V,9,8,701,7
V,9,9,2653,8
T,10,20000,20000
V,10,1,790
V,10,2,150,1
V,10,3,1106,2
V,10,4,385,3
V,10,5,5380,4
V,10,6,2390,5
V,10,7,661,6
V,10,8,628,7
V,10,9,275,8
T,11,20000,20000
V,11,1,910
V,11,2,1128,1
V,11,3,777,2
V,11,4,796,3
V,11,5,4137,4
T,12,50000,50000
V,12,1,408
V,12,2,160,1
V,12,3,133,2
V,12,4,98,3
V,12,5,659,4
V,12,6,180,5
V,12,7,302,6
V,12,8,144,7
V,12,9,98,8
V,12,10,411,9
