T,1,5000,5000
V,1,1,10
V,1,2,28,1
V,1,3,11,2
V,1,4,1,3
V,1,5,58,4
V,1,6,15,5
V,1,7,2,6
V,1,8,4,7
V,1,9,18,8
T,2,10000,10000
V,2,1,79
V,2,2,361,1
V,2,3,352,2
V,2,4,1359,3
V,2,5,2130,4
V,2,6,441,5
V,2,7,3,6
V,2,8,33,7
V,2,9,48,8
T,3,10000,10000
V,3,1,464
V,3,2,395,1
V,3,3,1042,2
V,3,4,1304,3
V,3,5,5108,4
T,4,10000,10000
V,4,1,41
V,4,2,114,1
V,4,3,246,2
V,4,4,17,3
V,4,5,290,4
V,4,6,251,5
T,5,10000,10000
V,5,1,2137
V,5,2,760,1
V,5,3,1212,2
V,5,4,170,3
V,5,5,993,4
V,5,6,298,5
V,5,7,358,6
V,5,8,565,7
T,6,10000,10000
V,6,1,11
V,6,2,11,1
V,6,3,1,2
V,6,4,5,3
V,6,5,7,4
V,6,6,2,5
V,6,7,9,6
V,6,8,4,7
V,6,9,11,8
V,6,10,12,9
T,7,10000,10000
V,7,1,26
V,7,2,15,1
V,7,3,311,2
V,7,4,29,3
V,7,5,156,4
V,7,6,22,5
V,7,7,115,6
T,8,20000,20000
V,8,1,954
V,8,2,519,1
V,8,3,185,2
V,8,4,2495,3
V,8,5,867,4
V,8,6,571,5
T,9,20000,20000
V,9,1,486
V,9,2,770,1
V,9,3,238,2
V,9,4,619,3
V,9,5,703,4
V,9,6,226,5
V,9,7,663,6
T,10,50000,50000
V,10,1,300
V,10,2,318,1
V,10,3,334,2
V,10,4,1038,3
V,10,5,355,4
V,10,6,942,5
V,10,7,106,6
V,10,8,1565,7
V,10,9,106,8
T,11,50000,50000
V,11,1,293
V,11,2,80,1
V,11,3,222,2
V,11,4,799,3
V,11,5,31,4
V,11,6,528,5
T,12,100000,100000
V,12,1,106
V,12,2,287,1
V,12,3,241,2
V,12,4,29,3
V,12,5,565,4
V,12,6,117,5
V,12,7,649,6
V,12,8,246,7
V,12,9,981,8
V,12,10,582,9
