T,1,1000,1000
V,1,1,5
V,1,2,4,1
V,1,3,39,2
V,1,4,7,3
V,1,5,9,4
V,1,6,19,5
T,2,1000,1000
V,2,1,8
V,2,2,12,1
V,2,3,3,2
V,2,4,1,3
V,2,5,15,4
V,2,6,7,5
V,2,7,2,6
T,3,10000,10000
V,3,1,93
V,3,2,1292,1
V,3,3,1331,2
V,3,4,954,3
V,3,5,145,4
V,3,6,280,5
V,3,7,178,6
V,3,8,685,7
V,3,9,581,8
V,3,10,565,9
T,4,10000,10000
V,4,1,128
V,4,2,213,1
V,4,3,5,2
V,4,4,133,3
V,4,5,204,4
V,4,6,85,5
V,4,7,51,6
V,4,8,235,7
V,4,9,162,8
T,5,10000,10000
V,5,1,89
V,5,2,53,1
V,5,3,18,2
V,5,4,144,3
V,5,5,33,4
V,5,6,99,5
V,5,7,1,6
V,5,8,37,7
V,5,9,46,8
T,6,10000,10000
V,6,1,274
V,6,2,79,1
V,6,3,29,2
V,6,4,140,3
V,6,5,443,4
T,7,10000,10000
V,7,1,572
V,7,2,269,1
V,7,3,88,2
V,7,4,73,3
V,7,5,26,4
V,7,6,443,5
V,7,7,600,6
V,7,8,50,7
V,7,9,578,8
T,8,10000,10000
V,8,1,57
V,8,2,20,1
V,8,3,32,2
V,8,4,68,3
V,8,5,42,4
V,8,6,23,5
T,9,20000,20000
V,9,1,1366
V,9,2,570,1
V,9,3,1527,2
V,9,4,674,3
V,9,5,247,4
V,9,6,4973,5
V,9,7,2486,6
V,9,8,44,7
V,9,9,1523,8
V,9,10,711,9
T,10,20000,20000
V,10,1,310
V,10,2,113,1
V,10,3,1293,2
V,10,4,1763,3
V,10,5,140,4
T,11,20000,20000
V,11,1,1345
V,11,2,1209,1
V,11,3,84,2
V,11,4,349,3
V,11,5,620,4
V,11,6,365,5
V,11,7,352,6
V,11,8,1473,7
V,11,9,6574,8
T,12,20000,20000
V,12,1,1439
V,12,2,1274,1
V,12,3,563,2
V,12,4,495,3
V,12,5,532,4
V,12,6,84,5
T,13,20000,20000
V,13,1,1756
V,13,2,1104,1
V,13,3,3243,2
V,13,4,579,3
V,13,5,886,4
V,13,6,1129,5
V,13,7,1084,6
V,13,8,2265,7
V,13,9,1302,8
T,14,20000,20000
V,14,1,3570
V,14,2,399,1
V,14,3,241,2
V,14,4,391,3
V,14,5,2106,4
T,15,20000,20000
V,15,1,48
V,15,2,34,1
V,15,3,89,2
V,15,4,28,3
V,15,5,17,4
T,16,50000,50000
V,16,1,245
V,16,2,2600,1
V,16,3,12972,2
V,16,4,67,3
V,16,5,2732,4
T,17,50000,50000
V,17,1,7261
V,17,2,300,1
V,17,3,394,2
V,17,4,685,3
V,17,5,2983,4
V,17,6,943,5
V,17,7,1101,6
V,17,8,598,7
V,17,9,348,8
V,17,10,4674,9
T,18,50000,50000
V,18,1,342
V,18,2,778,1
V,18,3,6334,2
V,18,4,6701,3
V,18,5,296,4
V,18,6,1821,5
V,18,7,2283,6
V,18,8,1508,7
V,18,9,722,8
T,19,50000,50000
V,19,1,1519
V,19,2,297,1
V,19,3,272,2
V,19,4,862,3
V,19,5,22,4
V,19,6,2618,5
V,19,7,874,6
V,19,8,133,7
T,20,100000,100000
V,20,1,15941
V,20,2,316,1
V,20,3,139,2
V,20,4,180,3
V,20,5,3799,4
T,21,100000,100000
V,21,1,891
V,21,2,5778,1
V,21,3,6052,2
V,21,4,6177,3
V,21,5,10864,4
T,22,100000,100000
V,22,1,481
V,22,2,845,1
V,22,3,5620,2
V,22,4,359,3
V,22,5,1053,4
V,22,6,3913,5
V,22,7,7287,6
V,22,8,733,7
V,22,9,7109,8
V,22,10,3655,9
T,23,100000,100000
V,23,1,4959
V,23,2,13344,1
V,23,3,3333,2
V,23,4,1942,3
V,23,5,619,4
V,23,6,2096,5
V,23,7,6317,6
V,23,8,3571,7
V,23,9,3177,8
T,24,100000,100000
V,24,1,7854
V,24,2,2820,1
V,24,3,7700,2
V,24,4,2592,3
V,24,5,7169,4
V,24,6,28221,5
V,24,7,9413,6
